y_1990_91, y_2005_06, y_1998_99, y_1989_90, y_2000_01, state, y_1991_92, lga_name, y_1995_96, y_2002_03, y_1985_86, y_1997_98, y_1986_87, y_1996_97, state_code, y_1987_88, y_1994_95, y_1982_83, y_1980_81, y_1988_89, y_2003_04, y_2001_02, lga_code, y_1993_94, y_1992_93, y_1981_82, y_1984_85, y_1983_84, y_1999_00, y_2004_05, objectid
35460.1570442981,44593.7317827534,41039.7284658193,36277.1839011687,39857.4772296927,"WA                                                                                                                                                                                                                                                             ",35886.4706639577,"Armadale (C)                                      ",36907.2546885906,40205.8741968032,37768.5866191969,39532.0609774801,37176.5100272097,37646.8500439329,"5                                                                                                                                                                                                                                                              ",37061.0778159897,37903.5478123647,39110.639976144,38980.2988814574,37465.3423591906,41758.0944272371,39716.9313926953,50210,38303.9319037641,37057.8214383997,39445.9698068979,38326.1423632533,37911.3811199446,40886.1465379006,43269.5415049955,465
51558.2207972663,72932.3416637358,65239.3411743196,50451.3358335425,67450.9687063657,"WA                                                                                                                                                                                                                                                             ",53302.3196081114,"Ashburton (S)                                     ",58335.040210961,67816.7651276937,53334.7679203915,61184.5578415423,51557.4377747035,59462.7120865556,"5                                                                                                                                                                                                                                                              ",51714.4446011908,60109.2035309427,62421.4642019164,59731.5208905785,51581.3093379202,68953.5564285908,65355.2597085971,50250,61777.7024904912,55711.9522861249,56399.4150285151,54274.6594088206,52506.7653322569,66567.4128511461,68803.2025003968,466
30166.5391909559,41274.7946051015,36574.7524339913,32831.4563997969,36489.5420753732,"WA                                                                                                                                                                                                                                                             ",30697.1672130135,"Augusta-Margaret River (S)                        ",32509.4784899159,36564.7101360083,33071.6247533849,34781.3509417121,33165.3574759115,33483.0284284712,"5                                                                                                                                                                                                                                                              ",33690.941506898,32872.9945245967,35414.3655490441,38832.6667900272,34608.1129340414,37956.8221510959,36271.5875787984,50280,34013.0349194503,31399.645263656,36643.5882392918,33700.9101145312,32397.4855140316,36315.194553129,41549.5776266119,467
33743.5086677749,45061.9246271385,40415.034918721,33943.6175,39980.2833321131,"WA                                                                                                                                                                                                                                                             ",34531.6443811832,"Bassendean (T)                                    ",36443.3471978769,40079.2183372545,35362.5908309839,38691.9818143246,34713.0091623558,37389.6744560059,"5                                                                                                                                                                                                                                                              ",34222.530112068,36628.2302099944,36256.3931635246,36202.1437757375,34616.0923575479,41594.9951339177,39809.1289557522,50350,37312.1677730594,35528.3348610339,36282.6745793213,36063.2329624565,35696.1974611089,40655.0669604906,43379.1058109786,468
35544.5398438173,47477.7459803579,42424.6122676641,36390.9795941655,42338.3249022343,"WA                                                                                                                                                                                                                                                             ",36037.7125345818,"Bayswater (C)                                     ",38218.9137314769,42759.525667592,35133.7285524475,40977.7691260095,36943.1793284361,39175.8497092476,"5                                                                                                                                                                                                                                                              ",36693.5109920099,38535.0033239476,38012.942788255,37694.633352466,37528.4007347515,44404.4233602557,42417.90423006,50420,38895.2681039085,37074.7421532393,38222.6623297129,38085.0825241267,37307.2273079905,42325.3622876531,46056.1102033112,469
31604.0849532829,39888.603277797,36989.0253713997,32628.2417687852,37742.2342511327,"NSW                                                                                                                                                                                                                                                            ",31677.5981420296,"Eurobodalla (A)                                   ",32562.8173082915,38526.5189216937,32991.5318439358,34829.3559095677,32524.4021149199,33300.9899675088,"1                                                                                                                                                                                                                                                              ",32433.6108061798,32813.0952554173,34217.3528144381,34998.520396317,32673.9910092114,39883.950497348,37656.2657114023,12750,33977.6309888018,32522.1653952996,35046.5428928297,34023.7270285501,33629.0310426622,37510.9934899625,39853.681848385,47
32759.9145024787,46047.2943190124,39630.7755686523,33846.8101003543,39253.1781633096,"WA                                                                                                                                                                                                                                                             ",33488.4176597464,"Belmont (C)                                       ",36733.6702818502,40645.2342757752,35023.2707572763,38463.1540496982,34596.5258480811,36667.0439272145,"5                                                                                                                                                                                                                                                              ",34173.1607203575,35900.0869335944,36078.0352319718,36161.8779418489,34707.0172460052,42148.4864904124,40042.6713860845,50490,36172.2748351257,34378.6742755163,36459.9925446938,35899.5939193703,35419.3758160806,39851.5814339184,44257.029248423,470
31836.5934457374,46717.0975294488,39099.2202941098,40958.447391935,41579.0715970392,"WA                                                                                                                                                                                                                                                             ",30379.5676998369,"Beverley (S)                                      ",38767.247481755,45421.5641757041,35523.7890986896,39341.8407127315,37480.4120706352,36547.3290502005,"5                                                                                                                                                                                                                                                              ",43204.0369166359,39516.3312115891,38499.0826301426,40535.9567135686,46651.6358700407,46584.5127820689,41937.2892251843,50560,35508.3495695514,31450.0703575548,41762.5544831572,38557.9713539768,33469.32031873,38677.3004798455,45944.4282730332,471
43782.4056043695,54429.761743412,48641.9322093466,40958.447391935,50387.120659558,"WA                                                                                                                                                                                                                                                             ",44360.637380564,"Boddington (S)                                    ",46179.6756801637,51764.0978858394,35523.7890986896,47342.1372815732,37480.4120706352,46711.5871912851,"5                                                                                                                                                                                                                                                              ",43204.0369166359,45312.5131694469,35414.3655490441,38832.6667900272,46651.6358700407,52015.2227273641,51479.5312420432,50630,45828.452650657,45021.2053056517,36643.5882392918,38557.9713539768,33469.32031873,49246.1482100085,51342.5539791551,472
27782.5190263079,41264.3256111992,36065.9340806986,36222.9530467131,36982.8518555734,"WA                                                                                                                                                                                                                                                             ",26641.2324432282,"Boyup Brook (S)                                   ",32129.0971669588,46117.5429457374,34138.6884986553,35171.5422393913,33736.7340526181,32948.6977085255,"5                                                                                                                                                                                                                                                              ",35488.5972619888,35948.9975559906,35414.3655490441,38832.6667900272,41488.3185599355,43724.675963458,40550.0621956765,50770,33446.6820318543,28876.1275578841,36643.5882392919,34650.2746046989,32397.4855140316,36546.3851304966,40773.5167450725,473
31749.5991166935,43852.030903455,40261.5330798182,32690.4337043554,40144.0784824629,"WA                                                                                                                                                                                                                                                             ",31696.1961787623,"Bridgetown-Greenbushes (S)                        ",35612.7827711097,40042.8481787068,32733.4289276158,38141.3305723048,32914.7948295782,36932.9225573133,"5                                                                                                                                                                                                                                                              ",34801.2259192354,36407.6800297806,34828.5268358386,36589.5399150325,34210.8854083021,41281.327223858,40380.9746018009,50840,35338.0506278187,33003.5631393148,36643.5882392919,33605.6127934718,32939.2823269466,40124.2985787682,42261.4393643729,474
27981.3749703158,45080.5292408506,35292.5863381503,40958.447391935,37986.0626039681,"WA                                                                                                                                                                                                                                                             ",29195.6746679096,"Brookton (S)                                      ",39414.9321839941,45252.2872486652,35523.7890986896,36701.2518824578,37480.4120706352,32467.8157748182,"5                                                                                                                                                                                                                                                              ",43204.0369166359,35917.6262071993,38499.0826301426,40535.9567135686,46651.6358700407,41893.6099744394,38925.0416110517,50910,32146.3094698686,30677.2572087659,41762.5544831572,38557.9713539768,33469.32031873,35509.1535302083,43354.1530074477,475
39137.5480606409,48699.2525787361,46273.0121289355,39792.9923316426,43616.0042323525,"WA                                                                                                                                                                                                                                                             ",39298.1627821235,"Broome (S)                                        ",39637.7194704861,44537.7924480014,41058.5714287522,41971.9420276001,40484.9241512197,39924.7590815051,"5                                                                                                                                                                                                                                                              ",41157.5974087779,39676.483392934,44443.6629120094,45959.0171422515,40456.6412019449,45728.8979587359,43489.8465945438,50980,40954.8914187261,40125.4672061074,45534.4168649977,41342.822104657,41766.4800906282,45553.8400782732,46838.7276547122,476
29696.6789361197,44548.9281734257,32334.665041346,40958.447391935,33970.8854786876,"WA                                                                                                                                                                                                                                                             ",30140.3821952925,"Broomehill (S)                                    ",37102.7407938604,46554.2227790153,35523.7890986896,32605.8739705371,37480.4120706352,34220.5172246453,"5                                                                                                                                                                                                                                                              ",43204.0369166359,38361.6286215979,38499.0826301426,40535.9567135686,46651.6358700407,47925.5867151322,42774.1297773736,51050,32159.4710013593,31494.7416378316,41762.5544831572,38557.9713539768,33469.32031873,32612.1075528725,42436.5934184478,477
31508.5549750653,43429.8286878334,38753.2796699534,40958.447391935,40530.9285054849,"WA                                                                                                                                                                                                                                                             ",31361.8830109532,"Bruce Rock (S)                                    ",45616.6470646181,42766.0440112161,35523.7890986896,43464.8728653104,37480.4120706352,45833.7662327786,"5                                                                                                                                                                                                                                                              ",43204.0369166359,37457.7019315189,38499.0826301426,40535.9567135686,46651.6358700407,46369.4085893995,40184.4621749821,51120,37630.2809243317,36092.9054209919,41762.5544831572,38557.9713539768,33469.32031873,38768.5424146996,48226.7891932723,478
37093.9225753259,49813.5517417415,44289.8799105757,38471.8,42892.8398361583,"WA                                                                                                                                                                                                                                                             ",37458.3288242538,"Bunbury (C)                                       ",39604.7681141317,43977.435429018,38744.4656275923,42584.4445637274,37890.4304602357,40113.2639358094,"5                                                                                                                                                                                                                                                              ",38155.5191409517,39669.7628787217,39918.7931706403,38475.7211366597,39120.4725897921,45807.8707463772,43016.431632995,51190,40491.6563112177,38709.3535355406,39801.3555248197,39723.6968921988,39183.5400391899,44583.6526771658,48411.3265700328,479
36337.0976669321,40532.3924930012,41362.1487928983,37015.5032714794,40478.7385213604,"NSW                                                                                                                                                                                                                                                            ",36477.2440335113,"Fairfield (C)                                     ",37284.1534716199,40136.9282068812,38025.7202897862,39837.8726579757,37251.5502187783,37659.4223234057,"1                                                                                                                                                                                                                                                              ",37320.8331252811,37944.5102436173,38722.5865227436,38959.6914459988,37637.4216908174,40883.0832677876,40271.1472178721,12850,37871.1069699763,36985.6567833085,39751.0534064224,38855.1917224668,38033.1724624974,41721.6783542838,40733.0285601607,48
31541.2640297639,45781.7008064805,38916.976831222,33832.7268505891,38411.8225875518,"WA                                                                                                                                                                                                                                                             ",31698.5114184161,"Busselton (S)                                     ",34347.9599435252,39317.3696876777,33109.0783358253,37265.7063532242,33016.3159149577,34834.7089967473,"5                                                                                                                                                                                                                                                              ",33474.9320435475,34873.7480861507,34976.9593794732,36495.1931841604,34167.499515325,40789.0655455818,38285.0595576796,51260,35496.104156631,33419.7928624155,34976.939282912,34056.7302379868,33519.4100587066,39389.0880101611,43740.7577274246,480
47711.0780972644,76397.2193222722,58876.1373050472,49281.7799015023,63071.3778746746,"WA                                                                                                                                                                                                                                                             ",48307.807290569,"Cambridge (T)                                     ",51155.0644423845,63980.6745173156,46955.9339094234,55506.8746115297,47125.5173321335,52188.7298836222,"5                                                                                                                                                                                                                                                              ",49414.2086333468,51052.4844067573,46864.6394176131,46993.1932780462,52079.0200625422,67788.0554409736,62805.3842561749,51310,52126.0229204682,48407.0312502856,47079.2092351879,47322.0704904136,45333.9581659128,60730.2122087067,72606.438609836,481
37633.9526245046,47467.9455487841,44317.9290758291,38725.9057694785,43584.9189893311,"WA                                                                                                                                                                                                                                                             ",37672.493046802,"Canning (C)                                       ",40063.699434322,43520.9311791292,40204.5937862731,42735.1322826244,39653.8851290336,40561.8935646127,"5                                                                                                                                                                                                                                                              ",39623.7215942732,39942.921435104,41171.863920096,40414.5195898492,39963.8388523001,44846.4067935615,43318.3053596073,51330,40766.3731627012,38865.9445161784,40852.8397035989,40830.9077310906,40209.5805200125,43927.1563339053,46187.4412608343,482
35684.38809638,48818.9138134805,43519.5795635719,35853.3576957125,41913.3287485815,"WA                                                                                                                                                                                                                                                             ",36123.999830033,"Capel (S)                                         ",39204.4847753731,43623.1857141425,36231.4026233194,41857.2964559288,35525.0566050969,39272.2474075349,"5                                                                                                                                                                                                                                                              ",36554.1116797541,39191.4686659958,37004.2225085238,38722.323600172,36770.4546457695,45229.4495156063,43067.7472218301,51400,39654.384317861,38304.2350912866,37739.0725232825,36857.9889088426,34697.7532928917,43530.657975927,47482.6186981548,483
34524.4631070051,43772.8946410909,44587.0963013539,40958.447391935,42519.5914841626,"WA                                                                                                                                                                                                                                                             ",36163.267330242,"Carnamah (S)                                      ",48020.307054269,46018.8868237612,35523.7890986896,49476.0304266904,37480.4120706352,45176.3715001648,"5                                                                                                                                                                                                                                                              ",43204.0369166359,44750.7442599595,47647.4639968862,49159.2207692783,46651.6358700407,50360.422423467,43888.5154193442,51470,41788.8176249003,40455.0875925014,50377.8629108263,38557.9713539768,33469.32031873,42800.9969465982,46719.4233404324,484
36637.6050819283,45683.6348679675,41193.2198461727,37803.7075,41759.4070897297,"WA                                                                                                                                                                                                                                                             ",37148.4212255715,"Carnarvon (S)                                     ",36961.0256865011,42179.1520030496,40110.1017801757,38692.4892816243,39526.4530439841,37227.6870988101,"5                                                                                                                                                                                                                                                              ",38925.1892000738,37373.4830320362,42326.9361827933,42315.798732961,37849.6934917634,42404.2600119484,41341.791041443,51540,38522.9551985001,37264.996117632,42837.8173353031,40606.3087531421,41003.6581968704,41785.2021079306,43932.0368979463,485
33774.1664687723,45810.4200649698,37924.148366383,47555.5955233605,38274.800611563,"WA                                                                                                                                                                                                                                                             ",38904.500116523,"Chapman Valley (S)                                ",41326.61512481,41806.7648224134,46570.9506688323,47786.7932696835,46323.0261355212,42511.2533488605,"5                                                                                                                                                                                                                                                              ",47962.0631869204,42959.186786655,47647.4639968862,49159.2207692783,49176.6686050824,43814.629446322,38362.1309997315,51610,41001.0953783416,43925.2698961938,50377.8629108263,48472.9514347862,46801.5027304475,34121.5097439367,46503.4905107896,486
32027.6578572055,45428.9567818584,41817.2004622778,35837.1473937613,40729.4815412495,"WA                                                                                                                                                                                                                                                             ",34132.9545160519,"Chittering (S)                                    ",38022.1632637417,41927.215098391,37672.9309347151,39443.5618226597,36973.9713696856,38480.8854708209,"5                                                                                                                                                                                                                                                              ",38467.6058214654,37790.7106509901,39122.2284070489,39575.6039798323,38394.839530321,43123.0681781664,40221.632655195,51680,38471.4606239734,35572.2592831062,39939.5826360195,37855.4677467799,37321.9689872733,40861.4096853046,45419.5016607248,487
50263.4647352173,87889.1735584564,70203.1823302169,51126.8275,75963.623695259,"WA                                                                                                                                                                                                                                                             ",49822.3445111624,"Claremont (T)                                     ",57672.663327059,78691.9593000757,47797.9707936791,62914.3856768674,49119.9606799557,58853.0526090463,"5                                                                                                                                                                                                                                                              ",51890.9106140571,58106.1383724284,47239.8464358521,46959.3087463493,55438.3918444505,81215.5276616983,72615.111594414,51750,59353.1482061624,53275.9042767569,46793.0850110865,47395.8715158198,46170.5314390249,78236.5001828404,82638.3514117234,488
35983.2846882653,47973.5876124518,43033.0685999297,37166.5159451276,42216.4252884946,"WA                                                                                                                                                                                                                                                             ",36835.8543474284,"Cockburn (C)                                      ",38802.0212919364,42747.3008998774,38299.0842856197,41570.1374462757,37782.7142945001,39477.2894834771,"5                                                                                                                                                                                                                                                              ",37719.2458305805,39531.755204144,39284.0990584018,38900.543162734,38513.2882114794,44576.5695370455,42241.7734180913,51820,39719.6052523477,37845.9561876854,39762.7929682572,38842.2239188707,38512.1861619812,43053.065446643,46504.7258338653,489
31843.1725291913,39936.5277613544,37386.2187361462,34308.2078564233,37659.0435542684,"NSW                                                                                                                                                                                                                                                            ",31820.2265302477,"Forbes (A)                                        ",35020.8327736204,38602.5423098861,33558.532779429,36545.0933150473,33109.3266896012,35298.4854199715,"1                                                                                                                                                                                                                                                              ",34746.5433026198,34596.9852130385,35867.852815918,36185.2509494956,34683.3113015689,38532.8838562314,38019.9935195455,12900,35233.4275962683,33648.2440589719,37549.7661166468,33423.3189697184,35147.0181665416,37650.9854714149,40008.833973348,49
44627.3203036464,53542.6416141945,50970.2353960271,43837.8962627855,49088.4785966022,"WA                                                                                                                                                                                                                                                             ",44641.5274106384,"Collie (S)                                        ",44433.3867966179,50039.7546573116,45764.2100489946,49306.5145078307,44701.4749418528,46001.5524366286,"5                                                                                                                                                                                                                                                              ",44049.698345827,45995.0282051578,48447.24744009,46608.9515069229,43735.3819872012,51320.9587849314,49045.8355532628,51890,49063.0490245425,46508.3630833719,47464.3864562501,48023.6504464491,48577.6086532468,51412.3335964529,51964.0796547089,490
53818.1706840744,65904.687316675,61133.2062137759,51157.1485369639,58082.0669820604,"WA                                                                                                                                                                                                                                                             ",52368.9853196199,"Coolgardie (S)                                    ",58263.9338001454,60400.1795174538,48985.2460058065,61746.3227375976,49771.919650163,59389.7416106983,"5                                                                                                                                                                                                                                                              ",51629.3683842785,59427.1117019691,51124.5746296804,49098.6621032303,52073.1487932271,62671.1269803272,58798.3237110198,51960,59781.0486361384,55465.2128077238,53374.5818742899,51952.5934409263,51565.7891691683,59180.9503719217,66763.1742770229,491
39004.3769088074,48458.9900688913,46746.4063716371,40958.447391935,47939.3259672572,"WA                                                                                                                                                                                                                                                             ",43260.9099365684,"Coorow (S)                                        ",49929.6039162305,49754.1142594203,35523.7890986896,49507.4641264235,37480.4120706352,46744.8707328315,"5                                                                                                                                                                                                                                                              ",43204.0369166359,46662.5156707111,39122.2284070489,39575.6039798323,46651.6358700407,44871.0780671828,46970.9662309658,52030,45946.7875823952,42940.3839805203,39939.5826360195,38557.9713539768,33469.32031873,48703.4826036924,46829.0928117333,492
29394.7819159537,43828.4538928001,37488.4479316301,40958.447391935,37298.5394810806,"WA                                                                                                                                                                                                                                                             ",31197.0030491059,"Corrigin (S)                                      ",45571.9430212055,43513.9558103006,35523.7890986896,43513.4738837739,37480.4120706352,40407.5488539006,"5                                                                                                                                                                                                                                                              ",43204.0369166359,39080.8124389901,38499.0826301426,40535.9567135686,46651.6358700407,42028.741415601,38048.0854937822,52100,34996.1186665222,32903.3852167869,41762.5544831572,38557.9713539768,33469.32031873,36025.9408668165,45252.5715160647,493
53835.291479865,110126.912314746,78006.555882955,56762.7988829881,82208.3174167597,"WA                                                                                                                                                                                                                                                             ",53180.0655951381,"Cottesloe (T)                                     ",63519.6924954137,83779.7958822698,51513.7977482602,70715.3020034939,54265.3526735136,65998.8514594442,"5                                                                                                                                                                                                                                                              ",56302.0019320661,63593.6990321667,49104.2453933493,50652.3586332533,62059.2073713648,95364.452965933,83326.4507900023,52170,63034.5213956379,55522.358736461,48783.1538403448,51094.1813544895,48703.6822764256,79355.3749838143,101301.949312717,494
28954.0865624396,40423.4694797146,34634.2167264241,40466.8169340304,36064.2023147105,"WA                                                                                                                                                                                                                                                             ",25475.606919431,"Cranbrook (S)                                     ",33166.8820328647,47277.7902223545,35539.466200204,32406.2707447727,37329.5813286463,29258.5323871826,"5                                                                                                                                                                                                                                                              ",42980.2536169786,35114.5897256917,37648.1421474603,40335.3352064457,45953.1627244348,43333.6368772759,40665.3284369143,52240,29723.5858167992,28019.3338276229,40667.0933147188,37996.2282429478,33123.8526698868,34501.6442042289,39765.3656259125,495
28095.8782921805,41357.2284772267,30579.6746525511,40958.447391935,32919.2635246503,"WA                                                                                                                                                                                                                                                             ",28273.9214165838,"Cuballing (S)                                     ",35788.266906031,42363.3430692305,35523.7890986896,34120.9455837972,37480.4120706352,30902.0081131278,"5                                                                                                                                                                                                                                                              ",43204.0369166359,36110.8525126468,38499.0826301426,40535.9567135686,46651.6358700407,39306.7288731603,44337.8569118288,52310,31755.8330831254,29121.79834742,41762.5544831572,38557.9713539768,33469.32031873,31385.8040188415,37605.7720470071,496
50747.857990976,44566.3832318184,46531.0002158268,47555.5955233604,46539.7258022424,"WA                                                                                                                                                                                                                                                             ",52014.5735259846,"Cue (S)                                           ",52699.8835774637,44055.8432274112,46570.9506688323,47176.9938418525,46323.0261355212,54129.4924171415,"5                                                                                                                                                                                                                                                              ",47962.0631869204,54047.1652765584,47647.4639968862,49159.2207692783,49176.6686050824,42903.3633670269,45539.1116054168,52380,52489.6499773448,50956.5294117647,50377.8629108263,48472.9514347862,46801.5027304475,44985.7262589267,47575.4176833714,497
29731.9585549352,41443.3186627538,38376.090210671,40958.447391935,37493.9935379944,"WA                                                                                                                                                                                                                                                             ",31906.4829836568,"Cunderdin (S)                                     ",41407.2067569781,41565.2522897912,35523.7890986896,41410.1801880218,37480.4120706352,41070.6692148944,"5                                                                                                                                                                                                                                                              ",43204.0369166359,37287.0067660419,38499.0826301426,40535.9567135686,46651.6358700407,45241.8495424222,38011.1887026987,52450,36559.7006982301,33413.7867486864,41762.5544831572,38557.9713539768,33469.32031873,38182.9113995234,44610.7776188755,498
35571.1188220254,47125.5626192552,40472.3618365592,40958.447391935,39972.2846385711,"WA                                                                                                                                                                                                                                                             ",33964.5979145826,"Dalwallinu (S)                                    ",48069.8308736119,44335.1023393676,35523.7890986896,48348.5992723394,37480.4120706352,46048.4278318794,"5                                                                                                                                                                                                                                                              ",43204.0369166359,42215.1638025683,38499.0826301426,40535.9567135686,46651.6358700407,46220.5912813652,41422.8523601971,52520,45624.6817003978,43163.2924832042,41762.5544831572,38557.9713539768,33469.32031873,39902.8648189107,48848.3136086024,499
32395.3393705694,42901.5335772431,38261.681302617,32781.3777122531,38993.7543415958,"NSW                                                                                                                                                                                                                                                            ",32829.4742562447,"Ballina (A)                                       ",33970.9263617234,39648.348793872,33761.1022217091,36805.845957101,33444.4894020989,34805.2854861466,"1                                                                                                                                                                                                                                                              ",33431.7549881596,35323.8794668376,35994.4298018296,37952.4197669371,34342.3212845478,41427.8859430371,39153.7274316889,10250,35866.2013290531,33824.0309961377,37176.9804329313,34490.3876438803,34324.2972142138,38389.3354601159,41861.7186698427,5
30481.8644869322,40481.9559158875,35950.0716264517,33029.3713623043,38124.2217080196,"NSW                                                                                                                                                                                                                                                            ",29531.4374471913,"Gilgandra (A)                                     ",32932.8050144439,37745.2617270707,32238.5831370739,36825.0401280394,30771.0399555257,37422.3802148106,"1                                                                                                                                                                                                                                                              ",34526.753586431,31679.5606804601,34720.6563806111,38120.3158662122,36639.6231595855,39140.8531424071,38501.5566402721,12950,33079.0542089909,30517.1483429586,39071.2465966892,34050.7468804941,36054.9330272656,35731.3042425778,41615.4630237567,50
33334.156376794,43114.7159491561,41397.0427837229,35837.1473937613,40654.6617588209,"WA                                                                                                                                                                                                                                                             ",36309.2712274847,"Dandaragan (S)                                    ",38681.3555891913,45368.4392068453,37672.9309347151,38319.858263565,36973.9713696856,38080.5533737489,"5                                                                                                                                                                                                                                                              ",38467.6058214654,40838.2913535695,39122.2284070489,39575.6039798323,38394.839530321,44524.7127065982,44100.4907916869,52590,40034.8646921829,36409.6920696257,39939.5826360195,37855.4677467799,37321.9689872733,43200.0989924693,43088.3713456745,500
37217.1824937901,48511.7077558655,45695.4245470834,35972.2211930211,42888.9455537791,"WA                                                                                                                                                                                                                                                             ",37045.4342707234,"Dardanup (S)                                      ",39662.8243499901,43519.4096779659,34138.6884986553,42858.3553245946,34421.1738277706,40761.9187247247,"5                                                                                                                                                                                                                                                              ",36189.2158719039,39793.7373060919,39981.7305699459,40035.9665050541,36578.6011850709,45267.6377778125,43416.4829229409,52660,40446.0093556533,38339.9501828591,40727.4610470704,34650.2746046989,38462.5627219726,45278.8934115775,46879.7746139102,501
28035.0261220613,39134.2880833356,34582.6035799233,29799.5075,33825.7133924914,"WA                                                                                                                                                                                                                                                             ",28486.4257725193,"Denmark (S)                                       ",30313.9192694634,33448.1262709205,31338.0960606734,31412.4590471509,30228.5488639809,30644.8213400609,"5                                                                                                                                                                                                                                                              ",30450.9002201977,29928.6560868574,31481.962520211,40535.9567135686,29412.6964623278,35784.8058019275,33334.3077670349,52730,30391.1727149153,29235.6092666675,41762.5544831572,31824.8183203423,30681.7583332017,37753.3671735811,37401.3435752067,502
43465.6811975814,45491.6767326865,45049.3895822566,42299.1576784412,44191.2476225835,"WA                                                                                                                                                                                                                                                             ",44010.2299828366,"Derby-West Kimberley (S)                          ",39031.0950991236,44094.4129520229,44187.2197870664,41026.3437788178,43977.1962324912,39132.8142358563,"5                                                                                                                                                                                                                                                              ",43619.2011956127,40562.9141259537,45417.9004963055,44997.115532895,43548.6184833554,45388.1244888584,44732.643029985,52800,41345.5721047628,40747.8680465977,45863.9730716793,45815.7151899048,44972.2788775438,45862.666974262,44980.8744368487,503
30819.4701585777,44531.1088043207,38363.5201485591,33418.5075774034,37843.7580640103,"WA                                                                                                                                                                                                                                                             ",31969.1933731254,"Donnybrook-Balingup (S)                           ",35258.9975095472,38020.2428314686,32905.9672267804,37121.8743353493,33309.6890514602,35279.2674301253,"5                                                                                                                                                                                                                                                              ",34160.6967333503,35608.9408559485,33497.5497672694,38832.6667900272,34379.4050675136,40410.8684232294,37165.1309422217,52870,36751.2551711329,33450.5069810509,36643.5882392919,33653.2137779703,32171.522429707,38252.6578227325,42459.1714873208,504
